keyword,id,result_order,year,HTML,Text,pdf,DOC,other_type,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,colon,doc,survey,tutorial,review,position_k,position_d,label,title,src
eeg,1760829075,2,2005,False,False,False,False,False,False,False,False,False,False,False,False,6440,91,0,False,False,False,False,False,0.0,0.0,1,"The human brain is intrinsically organized into dynamic, anticorrelated functional networks",http://www.pnas.org/content/102/27/9673.short
eeg,2104640717,3,2007,False,False,True,False,False,False,False,False,False,False,False,False,4907,51,0,True,False,False,False,False,0.0,0.0,-1,Updating P300: An Integrative Theory of P3a and P3b,http://apsychoserver.psych.arizona.edu/JJBAReprints/PSYC501A/Readings/Polich_2007_Clin_Neurophys_Review_P3s.pdf
eeg,2156092714,4,2009,False,False,False,False,False,False,False,False,False,False,False,False,3573,141,0,False,False,False,False,False,0.0,0.0,-1,"Safety, ethical considerations, and application guidelines for the use of transcranial magnetic stimulation in clinical practice and research",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3260536/table/T6/
eeg,2075647286,5,2007,False,False,False,False,False,False,False,False,False,False,False,False,1947,77,0,False,False,False,False,True,0.0,0.1111111111111111,0,A review of classification algorithms for EEG-based braincomputer interfaces,http://dx.doi.org/10.1088/1741-2560/4/2/r01
user interface,1861492603,1,2014,False,False,True,False,False,False,False,False,False,False,False,False,14694,41,0,True,False,False,False,False,0.0,0.0,1,Microsoft COCO: Common Objects in Context,http://larryzitnick.org/publication/LinECCV14coco.pdf
user interface,2963073614,2,2017,False,False,True,False,False,False,False,False,False,False,False,False,8858,64,0,False,False,False,False,False,0.0,0.0,1,Image-to-Image Translation with Conditional Adversarial Networks,https://arxiv.org/pdf/1611.07004.pdf
user interface,2059205366,3,2009,True,False,False,False,False,False,False,False,False,False,False,False,14129,69,0,True,False,False,False,False,0.0,0.0,0,"OLEX2: a complete structure solution, refinement and analysis program",http://scripts.iucr.org/cgi-bin/paper?S0021889808042726
user interface,2031158103,4,2010,False,False,True,False,False,False,False,False,False,False,False,False,4632,91,0,True,False,False,False,False,0.0,0.0,1,"publCIF: software for editing, validating and formatting crystallographic information files",https://journals.iucr.org/j/issues/2010/04/00/ce5089/ce5089.pdf
user interface,2011301426,5,2007,True,False,False,False,False,False,False,False,False,False,False,False,14405,37,0,True,False,False,False,False,0.0,0.0,0,Matplotlib: A 2D Graphics Environment,http://doi.ieeecomputersociety.org/10.1109/MCSE.2007.55
path planning,2952108591,1,2011,False,False,True,False,False,False,False,False,False,False,False,False,0,53,0,False,False,False,False,False,0.0,0.0,1,Sampling-based Algorithms for Optimal Motion Planning,http://export.arxiv.org/pdf/1105.1186
path planning,2342840547,2,2016,False,False,True,False,False,False,False,False,False,False,False,False,2089,41,0,False,False,False,False,False,0.0,0.0,1,End to End Learning for Self-Driving Cars,https://arxiv.org/pdf/1604.07316.pdf
path planning,2122122381,3,1997,False,False,True,False,False,False,False,False,False,False,False,False,5455,29,0,False,False,True,False,False,0.0,0.2,-1,A survey of augmented reality,http://cierto.org/pdf/ARpresence.pdf
path planning,2146881125,4,2006,False,False,False,False,False,False,False,False,False,False,False,False,2687,45,0,True,False,False,False,False,0.0,0.0,1,Simultaneous localization and mapping: part I,http://dblp.uni-trier.de/db/journals/ram/ram13.html#Durrant-WhyteB06
recurrent neural network,2950635152,1,2014,False,False,True,False,False,False,False,False,False,False,False,False,2426,93,0,False,False,False,False,False,0.0,0.0,1,Learning Phrase Representations using RNN Encoder-Decoder for Statistical Machine Translation,http://export.arxiv.org/pdf/1406.1078
recurrent neural network,2064675550,2,1997,True,False,False,False,False,False,False,False,False,False,False,False,41654,22,0,False,False,False,False,False,0.0,0.0,-1,Long short-term memory,http://cognet.mit.edu/journal/10.1162/neco.1997.9.8.1735
recurrent neural network,2950689855,3,2013,False,False,True,False,False,False,False,False,False,False,False,False,9,54,0,False,False,False,False,False,0.0,0.0,1,Speech Recognition with Deep Recurrent Neural Networks,https://arxiv.org/pdf/1303.5778.pdf
mathematical logic,3020866322,1,1993,True,False,False,False,False,False,False,False,False,False,False,False,0,61,0,False,False,False,False,False,0.0,0.0,-1,An introduction to Kolmogorov complexity and its applications,http://ui.adsabs.harvard.edu/abs/1993aitk.book.....L/abstract
mathematical logic,2582697902,2,1997,True,False,False,False,False,False,False,False,False,False,False,False,467,61,0,False,False,False,False,False,0.0,0.0,-1,An introduction to Kolmogorov complexity and its applications,https://www.narcis.nl/publication/RecordID/oai%3Acwi.nl%3A1371
mathematical logic,2076808107,3,2019,True,False,False,False,False,True,False,False,False,False,False,False,1809,41,0,False,False,False,False,False,0.0,0.0,1,Interval-Valued Intuitionistic Fuzzy Sets,https://dl.acm.org/doi/10.1016/0165-0114%2889%2990205-4
mathematical logic,2038809129,4,2001,True,False,False,False,False,True,False,False,False,False,False,False,1081,90,0,True,False,False,False,False,0.0,0.0,-1,Knowledge in Action: Logical Foundations for Specifying and Implementing Dynamical Systems,https://direct.mit.edu/books/book/2080/Knowledge-in-ActionLogical-Foundations-for
gesture recognition,1983364832,1,2013,False,False,False,False,False,False,False,False,False,False,False,False,3677,61,0,False,False,False,False,False,0.0,0.0,1,3D Convolutional Neural Networks for Human Action Recognition,http://dx.doi.org/10.1109/TPAMI.2012.59
gesture recognition,2140235142,2,1997,False,False,False,False,False,False,False,False,False,False,False,False,4221,45,0,True,False,False,False,False,0.0,0.0,-1,Pfinder: real-time tracking of the human body,http://dblp.uni-trier.de/db/journals/pami/pami19.html#WrenADP97
gesture recognition,2140959843,3,2004,False,False,False,False,False,False,False,False,False,False,False,False,3799,40,1,False,False,False,False,False,0.8,0.0,-1,An introduction to biometric recognition,http://dx.doi.org/10.1109/TCSVT.2003.818349
gesture recognition,3019882696,4,2019,False,False,False,False,True,False,False,False,False,False,False,False,1,91,0,False,False,False,False,False,0.0,0.0,1,Vehicle Control System for Providing User-Customized Functions Based on Gesture Recognition,https://lens.org/015-327-514-288-590
gesture recognition,2986176006,5,2019,False,False,False,False,True,False,False,False,False,False,False,False,0,72,0,False,False,False,False,False,0.0,0.0,1,System and method for adapting control functions based on a user profile,https://lens.org/123-612-215-580-864
decision making,2108646579,1,2012,False,False,False,False,False,True,False,False,False,False,False,False,3218,37,0,False,False,False,False,False,0.0,0.0,1,Sentiment Analysis and Opinion Mining,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?reload=true&tp=&arnumber=6812968&
decision making,2041927436,2,2012,False,False,False,False,False,False,False,False,False,False,False,False,1752,53,0,True,False,False,False,False,0.0,0.0,1,Shared Decision Making: A Model for Clinical Practice,http://pubmed.ncbi.nlm.nih.gov/22618581/
decision making,2126581182,3,2010,False,False,True,False,False,False,False,False,False,False,False,False,1188,35,0,False,False,False,False,False,0.0,0.0,0,Sentiment Analysis and Subjectivity,http://people.sabanciuniv.edu/berrin/proj102/1-BLiu-Sentiment%20Analysis%20and%20Subjectivity-NLPHandbook-2010.pdf
decision making,2112042732,4,2008,False,False,False,False,False,False,False,False,False,False,False,False,3316,68,0,False,False,False,False,False,0.0,0.0,1,Technology Acceptance Model 3 and a Research Agenda on Interventions,https://dblp.uni-trier.de/db/journals/dsj/dsj39.html#VenkateshB08
quality of service,2148963518,1,2003,False,False,True,False,False,False,False,False,False,False,False,False,6179,54,0,False,False,False,False,False,0.0,0.0,-1,User cooperation diversity. Part I. System description,"http://dns2.asia.edu.tw/~ysho/YSHO-English/2000%20Engineering/PDF/IEE%20Tra%20Com51,%201927.pdf"
quality of service,2045287414,2,2011,False,False,False,False,False,False,False,False,False,False,False,False,3545,130,2,True,False,False,False,False,0.4117647058823529,0.0,1,CloudSim: a toolkit for modeling and simulation of cloud computing environments and evaluation of resource provisioning algorithms,http://dx.doi.org/10.1002/spe.995
quality of service,3099378150,3,2014,False,False,True,False,False,False,False,False,False,False,False,False,11,95,1,False,False,False,False,False,0.2142857142857142,0.0,1,On the Performance of Non-Orthogonal Multiple Access in 5G Systems with Randomly Deployed Users,https://arxiv.org/pdf/1406.1516.pdf
quality of service,2343448572,4,2016,False,False,False,False,False,False,False,False,False,False,False,False,1636,60,0,True,False,False,False,False,0.0,0.0,1,Next Generation 5G Wireless Networks: A Comprehensive Survey,http://dx.doi.org/10.1109/COMST.2016.2532458
semantics,2962739339,1,2018,False,False,False,False,False,False,False,False,False,False,False,False,5731,40,0,False,False,False,False,False,0.0,0.0,1,Deep contextualized word representations,http://dblp.uni-trier.de/db/conf/naacl/naacl2018-1.html#PetersNIGCLZ18
semantics,2949547296,2,2014,False,False,True,False,False,False,False,False,False,False,False,False,2884,54,0,False,False,False,False,False,0.0,0.0,1,Distributed Representations of Sentences and Documents,http://export.arxiv.org/pdf/1405.4053
semantics,2131744502,3,2014,False,False,True,False,False,False,False,False,False,False,False,False,2632,54,0,False,False,False,False,False,0.0,0.0,1,Distributed Representations of Sentences and Documents,http://proceedings.mlr.press/v32/le14.pdf
semantics,2560023338,4,2017,False,False,True,False,False,False,False,False,False,False,False,False,4738,29,0,False,False,False,False,False,0.0,0.0,1,Pyramid Scene Parsing Network,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Pyramid_Scene_Parsing_CVPR_2017_paper.pdf
convex hull,2148143831,1,2002,False,False,True,False,False,False,False,False,False,False,False,False,10798,49,0,True,False,False,False,False,0.0,0.0,0,SMOTE: synthetic minority over-sampling technique,http://export.arxiv.org/pdf/1106.1813
convex hull,1976526581,2,2006,False,False,False,False,False,False,False,False,False,False,False,False,3257,56,0,False,False,False,False,False,0.0,0.0,1,The relationship between Precision-Recall and ROC curves,https://dl.acm.org/citation.cfm?id=1143844.1143874
convex hull,2113642685,3,2008,False,False,False,False,False,False,False,False,False,False,False,False,2172,51,0,False,False,False,False,False,0.0,0.0,-1,Graph Implementations for Nonsmooth Convex Programs,https://link.springer.com/content/pdf/10.1007%2F978-1-84800-155-8_7.pdf
convex hull,2148825261,4,2003,False,False,True,False,False,False,False,False,False,False,False,False,1550,71,1,False,False,False,False,False,0.125,0.0,-1,Online convex programming and generalized infinitesimal gradient ascent,http://martin.zinkevich.org/publications/ICML03.pdf
biometrics,1639795441,1,2005,False,False,True,False,False,True,False,False,False,False,False,False,3071,35,0,False,False,False,False,False,0.0,0.0,1,Handbook of Fingerprint Recognition,https://download.e-bookshelf.de/download/0000/0079/95/L-G-0000007995-0002341237.pdf
biometrics,2969985801,2,2019,False,False,True,False,False,False,False,False,False,False,False,False,1642,63,0,True,False,False,False,False,0.0,0.0,1,ArcFace: Additive Angular Margin Loss for Deep Face Recognition,https://arxiv.org/pdf/1801.07698
biometrics,2140959843,3,2004,False,False,False,False,False,False,False,False,False,False,False,False,3799,40,0,False,False,False,False,False,0.0,0.0,-1,An introduction to biometric recognition,http://dx.doi.org/10.1109/TCSVT.2003.818349
biometrics,2951428788,4,2004,False,False,True,False,False,False,False,False,False,False,False,False,14,32,0,False,False,False,False,False,0.0,0.0,-1,Fuzzy Identity Based Encryption.,https://eprint.iacr.org/2004/086.pdf
biometrics,2033419168,5,2000,False,False,False,False,False,False,False,False,False,False,False,False,4302,64,0,False,False,False,False,False,0.0,0.0,-1,The FERET evaluation methodology for face-recognition algorithms,https://doi.org/10.1109/34.879790
approximation algorithms,2118246710,1,2012,False,False,False,False,False,False,False,False,False,False,False,False,5425,64,0,False,False,False,False,False,0.0,0.0,1,SLIC Superpixels Compared to State-of-the-Art Superpixel Methods,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6205760
approximation algorithms,2402962589,2,2015,False,False,False,False,False,False,False,False,False,False,False,False,360,59,0,False,False,False,False,False,0.0,0.0,1,Maximizing the Spread of Influence through a Social Network,http://dx.doi.org/10.4086/toc.2015.v011a004
approximation algorithms,2143516773,3,2001,False,False,False,False,False,False,False,False,False,False,False,False,6329,51,0,False,False,False,False,False,0.0,0.0,-1,Fast approximate energy minimization via graph cuts,http://dx.doi.org/10.1109/34.969114
approximation algorithms,2116148865,4,2004,False,False,False,False,False,False,False,False,False,False,False,False,3201,59,1,True,False,False,False,False,0.875,0.0,-1,Greed is good: algorithmic results for sparse approximation,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1337101
integrity constraint,1598064945,1,2009,False,False,False,False,False,True,False,False,False,False,False,False,2315,28,0,True,False,False,False,False,0.0,0.0,1,Hadoop: The Definitive Guide,http://openlibrary.org/books/OL24243585M/Hadoop
integrity constraint,2096356985,2,2006,False,False,False,False,False,False,False,False,False,False,False,False,1715,44,0,True,False,True,False,False,0.0,0.8571428571428571,1,RFID security and privacy: a research survey,http://dx.doi.org/10.1109/JSAC.2005.861395
integrity constraint,2123069643,3,2011,False,False,False,False,False,False,False,False,False,False,False,False,1190,86,0,False,False,False,False,False,0.0,0.0,1,Enabling Public Auditability and Data Dynamics for Storage Security in Cloud Computing,http://dblp.uni-trier.de/db/journals/tpds/tpds22.html#WangWRLL11
integrity constraint,2149140091,4,2015,False,False,True,False,False,False,False,False,False,False,False,False,1498,39,0,False,False,False,False,False,0.0,0.0,1,The rise of big data on cloud computing,https://andreashellander.se/wp-content/uploads/2016/01/1-s2.0-S0306437914001288-main.pdf
integrity constraint,2125858711,5,2010,False,False,False,False,False,False,False,False,False,False,False,False,1145,79,0,False,False,False,False,False,0.0,0.0,-1,Privacy-Preserving Public Auditing for Data Storage Security in Cloud Computing,http://dblp.uni-trier.de/db/conf/infocom/infocom2010.html#WangWRL10
load balancing,2157614013,1,2009,False,False,False,False,False,False,False,False,False,False,False,False,2055,48,0,True,False,False,False,False,0.0,0.0,1,VL2: a scalable and flexible data center network,https://dl.acm.org/ft_gateway.cfm?id=1592576&type=pdf
load balancing,1997269120,2,2005,False,False,True,False,False,False,False,False,False,False,False,False,2737,34,0,False,False,False,False,False,0.0,0.0,0,Live migration of virtual machines,http://web.eecs.umich.edu/~prabal/teaching/eecs582-w13/readings/clark05migration.pdf
load balancing,2064969374,3,2015,False,False,False,False,False,False,False,False,False,False,False,False,1120,51,0,False,False,False,False,False,0.0,0.0,1,Cloud RAN for Mobile NetworksA Technology Overview,http://dx.doi.org/10.1109/COMST.2014.2355255
load balancing,2126210439,4,2009,False,False,True,False,False,False,False,False,False,False,False,False,1366,87,0,True,False,False,False,False,0.0,0.0,0,"BCube: a high performance, server-centric network architecture for modular data centers",http://bnrg.eecs.berkeley.edu/~randy/Courses/CS294.S13/4.4.pdf
business process management,1490658580,1,2011,True,False,False,False,False,True,False,False,False,False,False,False,1487,76,0,True,False,False,False,False,0.0,0.0,1,"Process Mining: Discovery, Conformance and Enhancement of Business Processes",http://ci.nii.ac.jp/ncid/BB06240391
business process management,2098250644,2,2004,False,False,False,False,False,False,False,False,False,False,False,False,1654,59,1,True,False,False,False,False,0.375,0.0,-1,Workflow mining: discovering process models from event logs,http://dblp.uni-trier.de/db/journals/tkde/tkde16.html#AalstWM04
business process management,1562934601,3,1998,True,False,False,False,False,True,False,False,False,False,False,False,2171,45,0,True,False,False,False,False,0.0,0.0,-1,The Rational Unified Process: An Introduction,http://ci.nii.ac.jp/ncid/BA6868989X
business process management,1602519790,4,2011,True,False,False,False,False,True,False,False,False,False,False,False,2655,84,0,True,False,False,False,False,0.0,0.0,0,The New Industrial Engineering: Information Technology and Business Process Redesign,https://ci.nii.ac.jp/naid/80005300024/
business process management,2524961085,5,2016,False,False,True,False,False,True,False,False,False,False,False,False,508,38,0,True,False,False,False,False,0.0,0.0,1,Process Mining: Data Science in Action,https://vipa.wiwi.uni-saarland.de/wordpress/wp-content/uploads/2014/11/14WS_BWinfo_Schlueko_ProcessMining.pdf
membership function,2912565176,1,1996,False,False,False,False,True,True,False,False,False,False,False,False,48501,10,0,False,False,False,False,False,0.0,0.0,-1,Fuzzy sets,http://dl.acm.org/citation.cfm?id=234356
membership function,2019950953,2,1999,False,False,False,False,False,False,False,False,False,False,False,False,7195,49,0,False,False,False,False,False,0.0,0.0,-1,Fuzzy sets as a basis for a theory of possibility,http://www.sciencedirect.com/science/article/pii/S0165011499800049
membership function,2131390763,3,2010,False,False,False,False,False,False,False,False,False,False,False,False,1625,19,0,False,False,False,False,False,0.0,0.0,-1,Hesitant fuzzy sets,http://dx.doi.org/10.1002/int.20418
membership function,1485268022,4,1994,True,False,False,False,False,True,False,False,False,False,False,False,4377,41,0,False,False,False,False,False,0.0,0.0,-1,Fuzzy Logic with Engineering Applications,http://202.159.8.148:8001/~digilib/index.php?p=show_detail&id=12583
membership function,564030374,5,2001,True,False,False,False,False,True,False,False,False,False,False,False,1786,73,0,True,False,False,False,False,0.0,0.0,-1,Uncertain Rule-Based Fuzzy Logic Systems: Introduction and New Directions,https://cds.cern.ch/record/2267207
formal verification,2142785340,1,2001,False,False,False,False,False,False,False,False,False,False,False,False,2779,42,0,True,False,False,False,False,0.0,0.0,-1,Chaff: engineering an efficient SAT solver,http://ieeexplore.ieee.org/document/935565/
formal verification,2115309705,2,1997,False,False,False,False,False,False,False,False,False,False,False,False,3462,22,0,False,False,False,False,False,0.0,0.0,-1,The model checker SPIN,http://dx.doi.org/10.1109/32.588521
formal verification,2136310957,3,2009,False,False,True,False,False,False,False,False,False,False,True,True,1168,41,2,True,False,False,False,False,0.2142857142857142,0.0,1,seL4: formal verification of an OS kernel,http://people.cis.ksu.edu/~danielwang/Investigation/Formal_Verification/sosp09.pdf
formal verification,1787074469,4,1999,False,False,False,False,False,False,False,False,False,False,False,False,2022,36,0,False,False,False,False,False,0.0,0.0,-1,Symbolic Model Checking without BDDs,http://www.dtic.mil/dtic/tr/fulltext/u2/a360973.pdf
formal verification,2538848838,5,2016,False,False,True,False,False,False,False,False,False,False,False,False,363,51,0,True,False,False,False,False,0.0,0.0,0,Formal Verification of Smart Contracts: Short Paper,https://dl.acm.org/doi/pdf/10.1145/2993600.2993611
software product line,1501652040,1,2001,True,False,False,False,False,True,False,False,False,False,False,False,2722,46,0,True,False,False,False,False,0.0,0.0,-1,Software Product Lines: Practices and Patterns,https://openlibrary.org/books/OL29297229M/Software_Product_Lines_Practices_and_Patterns
software product line,1494019345,2,2005,False,False,False,False,False,True,False,False,False,False,False,False,1898,73,0,True,False,False,False,False,0.0,0.0,1,"Software Product Line Engineering: Foundations, Principles and Techniques",http://dblp.uni-trier.de/db/books/daglib/0015277.html
software product line,2477378326,3,2005,True,False,False,False,False,True,False,False,False,False,False,False,1698,33,0,False,False,False,False,False,0.0,0.0,0,Software Product Line Engineering,https://link.springer.com/10.1007/3-540-28901-1
software product line,2128967738,4,2010,False,False,False,False,False,False,False,False,False,False,False,False,917,72,0,True,False,False,False,True,0.0,0.9090909090909092,0,Automated analysis of feature models 20 years later: A literature review,http://dx.doi.org/10.1016/j.is.2010.01.001
software product line,2061659496,5,2004,False,False,False,False,False,True,False,False,False,False,False,False,646,88,0,True,False,False,False,False,0.0,0.0,-1,"Software Factories: Assembling Applications with Patterns, Models, Frameworks, and Tools",https://dl.acm.org/citation.cfm?id=983189
communication,2106006415,1,2002,True,False,False,False,False,False,False,False,False,False,True,True,5977,56,1,False,False,False,False,False,0.5,0.0,1,Brain-computer interfaces for communication and control.,http://www.ncbi.nlm.nih.gov/pubmed/12048038
communication,1559334516,2,2009,False,False,False,False,False,True,False,False,False,False,False,False,1835,71,0,True,False,False,False,False,0.0,0.0,1,Multimodality: A Social Semiotic Approach to Contemporary Communication,http://discovery.ucl.ac.uk/10015924/
communication,2013112874,3,1998,False,False,False,False,False,False,False,False,False,False,False,False,5315,74,0,True,False,False,False,False,0.0,0.0,-1,Eye movements in reading and information processing: 20 years of research.,http://psycnet.apa.org/record/1998-11174-004
communication,2170702893,4,2014,False,False,False,False,False,False,False,False,False,False,False,False,1737,63,0,False,False,False,False,False,0.0,0.0,1,Tracking Whole-Brain Connectivity Dynamics in the Resting State,http://cercor.oxfordjournals.org/content/early/2012/11/09/cercor.bhs352.long
communication,1520944543,5,1996,True,False,False,False,False,True,False,False,False,False,False,False,4685,44,0,True,False,False,False,False,0.0,0.0,-1,Reading Images: The Grammar of Visual Design,https://ci.nii.ac.jp/ncid/BA7646955X
online algorithm,2139047213,1,2008,False,False,False,False,False,False,False,False,False,False,False,False,2741,47,0,False,False,False,False,False,0.0,0.0,1,Incremental Learning for Robust Visual Tracking,http://dx.doi.org/10.1007/s11263-007-0075-7
online algorithm,2165037244,2,2012,False,False,False,False,False,False,False,False,False,False,False,False,1271,30,0,False,False,False,False,False,0.0,0.0,0,Real-time compressive tracking,https://doi.org/10.1007/978-3-642-33712-3_62
online algorithm,2049577911,3,2009,False,False,True,False,False,False,False,False,False,False,False,False,1086,98,0,True,False,False,False,False,0.0,0.0,0,Energy consumption in mobile phones: a measurement study and implications for network applications,http://www.cs.umass.edu/~arun/papers/TailEnder.pdf
online algorithm,3124413289,4,2016,False,False,True,False,False,False,False,False,False,False,False,False,4,87,0,False,False,False,False,False,0.0,0.0,0,Dynamic Computation Offloading for Mobile-Edge Computing with Energy Harvesting Devices,https://arxiv.org/pdf/1605.05488.pdf
conjunctive normal form,2142785340,1,2001,False,False,False,False,False,False,False,False,False,False,False,False,2779,42,0,True,False,False,False,False,0.0,0.0,-1,Chaff: engineering an efficient SAT solver,http://ieeexplore.ieee.org/document/935565/
conjunctive normal form,2022846948,3,2006,False,False,True,False,False,False,False,False,False,False,False,False,720,108,0,True,False,False,False,False,0.0,0.0,0,Solving SAT and SAT Modulo Theories: From an abstract Davis--Putnam--Logemann--Loveland procedure to DPLL(T),http://cse.unl.edu/~choueiry/Documents/SAT+SMT-nieuwenhuis.pdf
conjunctive normal form,1510368738,4,2003,False,False,False,False,False,False,False,False,False,False,False,False,766,42,0,False,False,False,False,False,0.0,0.0,-1,Interpolation and SAT-Based Model Checking,http://dx.doi.org/10.1007/978-3-540-45069-6_1
sparse representation,2129812935,1,2009,False,False,False,False,False,False,False,False,False,False,False,False,8179,49,0,False,False,False,False,False,0.0,0.0,1,Robust Face Recognition via Sparse Representation,http://dblp.uni-trier.de/db/journals/pami/pami31.html#WrightYGSM09
sparse representation,2127271355,2,2007,False,False,False,False,False,False,False,False,False,False,False,False,7392,72,0,False,False,False,False,False,0.0,0.0,0,Signal Recovery From Random Measurements Via Orthogonal Matching Pursuit,http://ieeexplore.ieee.org/document/4385788/authors
sparse representation,2160547390,3,2006,False,False,False,False,False,False,False,False,False,False,False,False,7749,91,0,True,False,False,False,False,0.0,0.0,1,$rm K$ -SVD: An Algorithm for Designing Overcomplete Dictionaries for Sparse Representation,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1710377
sparse representation,2121058967,4,2010,False,False,False,False,False,False,False,False,False,False,False,False,3815,48,0,False,False,False,False,False,0.0,0.0,-1,Image Super-Resolution Via Sparse Representation,http://ieeexplore.ieee.org/document/5466111/citations
sparse representation,2145962650,5,2011,False,False,False,False,False,False,False,False,False,False,False,False,4943,35,0,False,False,False,False,False,0.0,0.0,0,Robust principal component analysis,https://link.springer.com/10.1007/978-0-387-87811-9_3
entropy,2990961515,1,2010,True,False,False,False,False,False,False,False,False,False,False,False,1967,43,0,False,False,False,False,False,0.0,0.0,1,Quantum Computation and Quantum Information,http://ui.adsabs.harvard.edu/abs/2010qcqi.book.....N/abstract
entropy,2963351448,2,2017,True,False,False,False,False,False,False,False,False,False,False,False,5859,37,0,False,False,False,False,False,0.0,0.0,1,Focal Loss for Dense Object Detection,http://doi.ieeecomputersociety.org/10.1109/ICCV.2017.324
entropy,2099111195,3,1991,False,False,True,False,False,True,False,False,False,False,False,False,31172,30,0,False,False,False,False,False,0.0,0.0,-1,Elements of information theory,http://www.gbv.de/dms/ohb-opac/019604815.pdf
entropy,2242796276,4,2010,False,False,True,False,False,False,False,False,False,False,False,False,0,42,0,False,False,False,False,False,0.0,0.0,0,Limits of predictability in human mobility,http://absimage.aps.org/image/MAR10/MWS_MAR10-2009-007155.pdf
finite automaton,2101508170,1,1994,False,False,False,False,False,False,False,False,False,False,False,False,5910,26,0,False,False,False,False,False,0.0,0.0,0,A theory of timed automata,http://dx.doi.org/10.1016/0304-3975(94)90010-8
finite automaton,2099529102,2,1987,False,False,False,False,False,False,False,False,False,False,False,False,6090,51,0,True,False,False,False,False,0.0,0.0,-1,Statecharts: A visual formalism for complex systems,http://dx.doi.org/10.1016/0167-6423(87)90035-9
finite automaton,3021428210,3,2019,True,False,False,False,False,False,False,False,False,False,False,False,21,24,0,False,False,False,False,False,0.0,0.0,0,The part-time parliament,https://dblp.uni-trier.de/db/books/collections/Ma2019.html#Lamport19f
finite automaton,2833812800,4,2016,False,False,False,False,True,False,False,False,False,False,False,False,60,63,0,False,False,False,False,False,0.0,0.0,1,Intelligent contract implementation method based on block chain,https://lens.org/021-173-224-929-271
finite automaton,2144190599,5,2010,False,False,True,False,False,False,False,False,False,False,False,False,275,56,0,False,False,False,False,False,0.0,0.0,0,Characterizing radio resource allocation for 3G networks,http://conferences.sigcomm.org/imc/2010/papers/p137.pdf
linear discriminant analysis,2168356304,1,2010,False,False,False,False,False,False,False,False,False,False,False,False,8066,64,0,False,False,False,False,False,0.0,0.0,1,Object Detection with Discriminatively Trained Part-Based Models,http://cms.brookes.ac.uk/research/visiongroup/talks/rg_dec_11_09/latentmix.pdf
linear discriminant analysis,273955616,2,2007,False,False,True,False,False,False,False,False,False,False,False,False,9348,45,0,False,False,False,False,False,0.0,0.0,1,Classification and Regression by randomForest,https://cogns.northwestern.edu/cbmg/LiawAndWiener2002.pdf
linear discriminant analysis,2177287823,3,1996,False,False,False,False,False,False,False,False,False,False,False,False,149,78,0,True,False,False,False,False,0.0,0.0,-1,Eigenfaces vs. Fisherfaces: Recognition Using Class Specific Linear Projection,http://dblp.uni-trier.de/db/conf/eccv/eccv1996-1.html#BelhumeurHK96
linear discriminant analysis,2150769028,4,2011,False,False,False,False,False,False,False,False,False,False,False,False,2443,50,0,False,False,False,False,False,0.0,0.0,0,Front-End Factor Analysis for Speaker Verification,http://dx.doi.org/10.1109/TASL.2010.2064307
markov decision process,1601081659,1,2011,True,False,False,False,False,True,False,False,False,False,False,False,2123,70,0,True,False,False,False,False,0.0,0.0,1,Approximate dynamic programming : solving the curses of dimensionality,http://ci.nii.ac.jp/ncid/BA83555287
markov decision process,2119567691,2,1994,False,False,True,False,False,True,False,False,False,False,False,False,8152,66,0,True,False,False,False,False,0.0,0.0,-1,Markov Decision Processes: Discrete Stochastic Dynamic Programming,https://www.jstor.org/stable/pdfplus/2584317.pdf
markov decision process,1999874108,3,2004,True,False,False,False,False,False,False,False,False,False,False,False,2101,58,0,False,False,False,False,False,0.0,0.0,-1,Apprenticeship learning via inverse reinforcement learning,https://ci.nii.ac.jp/naid/20001389155
markov decision process,1576452626,4,1996,True,False,False,False,False,True,False,False,False,False,False,False,3653,25,0,False,False,False,False,False,0.0,0.0,-1,Neuro-dynamic programming,http://ci.nii.ac.jp/ncid/BA29582976
markov decision process,2168359464,5,1998,False,False,False,False,False,False,False,False,False,False,False,False,3207,62,0,False,False,False,False,False,0.0,0.0,-1,Planning and Acting in Partially Observable Stochastic Domains,http://axon.cs.byu.edu/Dan/778/papers/POMDP/kaelbling*.pdf
supply chain,2988934653,1,2000,False,False,True,False,False,True,False,False,False,False,False,False,6745,68,0,True,False,False,False,False,0.0,0.0,-1,Business Dynamics: Systems Thinking and Modeling for a Complex World,http://gsme.sharif.edu/~sd/files/Resources/Old%20Resources/business%20dynamics%20chapter%203%20(6%20slides%20per%20page).pdf
supply chain,2220688255,2,2015,False,False,False,False,True,False,False,False,False,False,True,True,299,164,3,False,False,False,False,False,0.5961538461538461,0.0,1,Method and system to use a block chain infrastructure and Smart Contracts to monetize data transactions involving changes to data included into a data supply chain.,https://lens.org/183-156-417-944-769
