keyword,result_order,year,pdf,html,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,occurrences_summary,colon,doc,survey,tutorial,review,position_k,position_d,vector_t,vector_s,label
quantum cryptography,9,2009.0,True,False,False,True,False,False,False,True,False,46.0,8,1.0,0.0,True,False,False,False,False,0.0,0.463515633,"['quantum', 'cryptography:', 'a', 'new', 'generation', 'of', 'information', 'technology', 'security', 'system']","['??, 'Journal', 'of', 'Cryptology,', '5(1),', '1992', 'p.', '3-28.', '[4]', 'Bruss,', 'D.,', 'Erdelyi,', 'G.,', 'Meyer,', 'T.,', 'Riege,', 'T.,', '&', 'Rothe,', 'J.,', '??, 'Quantum', 'cryptography:', 'A', 'survey??', 'ACM', 'Computing', 'Surveys,', '39(2),', '2007,', 'p.', '1-27.', '[5]', 'Buchmann,', 'J.,', 'May,', 'A.,', '&', 'Vollmer', 'U.,', '??erspective', 'for', 'cryptographic', 'long-term', 'security??, '??]",0
quantum cryptography,10,2012.0,False,False,False,False,False,False,False,False,False,17.0,5,0.5,0.0,False,True,True,False,False,0.5,0.166666667,"['a', 'survey', 'on', 'quantum', 'information', 'technology']","['??, 'A', 'survey', 'on', 'quantum', 'information', 'technology', '??, 'Quantum', 'cryptography', 'has', 'been', 'close', 'to', 'the', 'practical', 'application', 'and', 'the', 'long-distance', 'quantum', '??, 'Physica,', 'Mechanica', '&', 'Astronomica', 'Infectious', 'Disease', 'Modelling', 'European', 'Physical', 'Journal-Quantum', 'Technology', 'Oceanologia', 'et', '??]",0
quantum cryptography,1,1984.0,True,False,False,False,False,True,False,True,True,192.0,3,1.0,0.5,False,False,False,False,False,0.7,0.463515633,"['an', 'update', 'on', 'quantum', 'cryptography']","['??, 'GR', 'Blakley', 'and', 'D.', 'Chaum', '(Eds.):', 'Advances', 'in', 'Cryptology', '-', 'CRYPTO', ""'84,"", 'LNCS', '??, 'information,', 'the', 'uncertainty', 'principle', 'gives', 'rise', 'to', 'novel', 'cryptographic', 'phenomena,', 'unachievable', '??, 'is', 'an', 'interesting', 'similarity', 'between', 'probabilistic', 'encryption', 'and', 'quantum', 'cryptography:', 'both', 'rely', 'on', '??]",0
quantum cryptography,2,1988.0,False,False,True,False,False,False,False,False,False,291.0,5,0.0,0.0,True,True,False,True,False,0.441372063,0.8,"['[book][b]', 'modern', 'cryptology:', 'a', 'tutorial']","['??, 'Modern', 'Cryptology.', 'A', 'Tutorial.', 'Authors.', 'Gilles', 'Brassard.', 'Book.', '3', 'Citations;', '2', 'Mentions;', '1.5k', 'Downloads', '??, 'Pages', '20-39.', 'PDF.', 'Applications.', 'Pages', '40-78.', 'PDF.', 'Quantum', 'cryptography.', 'Pages', '79-90.', 'PDF.', 'Back', 'Matter.', 'PDF.', 'About', 'this', 'book.', 'Introduction', '??]",0
quantum cryptography,3,1989.0,False,False,False,False,False,False,False,True,False,178.0,13,2.0,0.0,True,False,False,False,False,0.058823529,0.463515633,"['experimental', 'quantum', 'cryptography:', 'the', 'dawn', 'of', 'a', 'new', 'era', 'for', 'quantum', 'cryptography:', 'the', 'experimental', 'prototype', 'is', 'working']","['??, '[BBBW]', 'Bennett,', 'CH,', 'G.', 'Brassard,', 'S.', 'Breidbart', 'and', 'S', '.', 'Wiesner,', '""Quantum', 'cryptography,', 'or', 'unforgeable', '??, 'J', '.??.', 'Robert,', '""How', 'to', 'reduce', 'your', ""enemy's"", 'informa-', 'tion"",', 'Advances', 'in', 'Cryptology', '??, 'Crypto', ""'85"", 'Proceedings', '??, '[B]', 'Brassard,', 'G', '.,', 'Modern', 'Cryptology', ':', 'A', 'Tutorial,', 'Lecture', 'Notes', '??]",0
quantum cryptography,4,1992.0,False,False,False,False,False,False,False,True,True,538.0,0,1.0,0.0,False,False,False,False,False,0.25,0.463515633,"['quantum', 'cryptography']","['??, 'Deutsch', 'of', 'the', 'Universi', 'ty', 'of', 'Oxford', 'led', 'one', 'of', 'us', '(Ekert)', 'to', 'conceive', 'of', 'a', 'slightly', 'different', 'crypto', 'system', 'based', 'on', 'quantum', 'correlations', '??, 'how', 'such', 'systems', 'work,', 'we', 'need', 'to', 'describe', 'in', 'more', 'detail', 'some', 'aspects', 'of', 'the', 'mathematics', 'of', 'classical', 'cryptography,', 'especially', 'the', '??]",1
quantum cryptography,5,1992.0,True,False,False,False,False,True,False,True,True,2530.0,1,1.0,0.0,False,False,False,False,False,0.5,0.463515633,"['experimental', 'quantum', 'cryptography']","['??, 'Unfortunately,', 'the', 'impact', 'of', 'the', 'Crypto', ""'82"", 'conference', 'had', 'left', 'most', 'people', 'under', 'the', 'impression', 'that', 'everything', 'having', '??, 'value', 'because', 'no', 'one', 'is', 'interested', 'in', 'secure', 'key', 'distribution', 'over', 'short', 'distances,', 'other', 'cryptographic', 'primitives', 'make', '??, 'Experimental', 'Quantum', 'Cryptography', '??]",0
quantum cryptography,6,2009.0,True,False,False,True,False,False,False,True,False,46.0,8,1.0,0.0,True,False,False,False,False,0.0,0.463515633,"['quantum', 'cryptography:', 'a', 'new', 'generation', 'of', 'information', 'technology', 'security', 'system']","['??, '[7]', 'Buchmann,', 'J.,', 'May,', 'A.,', '&', 'Vollmer', 'U.,', '??, 'Perspective', 'for', 'cryptographic', 'long-term', 'security??, 'Communications', 'of', 'ACM,', 'Vol.49,', 'No.', '9,', '2006,', 'pp.', '50-56', '??, '[20]', 'Wootters,', 'WK,', '&', 'Zurek,', 'WH,', '??', 'single', 'quantum', 'cannot', 'be', 'cloned??, '??, '[21]', 'Young,', 'A.,', '??he', 'future', 'of', 'cryptography:', 'Practice', 'and', '??]",0
quantum cryptography,7,1995.0,True,False,False,False,True,False,False,True,True,705.0,3,1.0,0.5,False,False,False,False,False,0.1,0.463515633,"['quantum', 'cryptography', 'with', 'coherent', 'states']","['??, 'In', 'this', 'work,', 'we', 'discuss', 'quantum', 'cryptographic', 'protocols', 'based', 'on', 'the', 'transmission', 'of', 'weak', '??, 'Therefore', 'most', 'practical', 'crypto-', 'graphic', 'systems', 'nowadays', 'rely', 'on', 'difFerent', 'principles', '[1].', 'However', '??, 'abilities,', 'and', 'which', 'was', 'only', 'recently', 'de-', 'veloped,', 'is', 'quantum', 'cryptography', '(for', 'an', '??]",0
quantum cryptography,8,2011.0,False,False,False,False,False,False,False,True,False,36.0,6,1.0,0.0,True,False,False,False,False,0.0,0.463515633,"['quantum', 'cryptography:', 'an', 'emerging', 'technology', 'in', 'network', 'security']","['??, '[5]', 'Buchmann,', 'J.,', 'May,', 'A.,', '&', 'Vollmer', 'U.,', '??erspective', 'for', 'cryptographic', 'long-term', 'security??', 'Communications', 'of', 'ACM', '??, 'Some', 'facets', 'of', 'complexity', 'theory', 'and', 'cryptography:', 'A', 'five-lecture', 'tutorial', '??, '??, 'Quantum', 'Cryptography:', 'A', 'new', 'generation', 'of', 'information', 'technology', 'security', 'system??, '??]",0
quantum cryptography,9,2011.0,False,True,False,False,False,False,True,True,True,432.0,10,1.0,0.0,False,False,False,False,False,0.791666667,0.463515633,"['[html][html]', 'full-field', 'implementation', 'of', 'a', 'perfect', 'eavesdropper', 'on', 'a', 'quantum', 'cryptography', 'system']","['??, 'The', 'long', 'history', 'of', 'cryptography', 'is', 'a', 'continual', 'cat-and-mouse', 'game', 'of', 'cryptographic', 'systems', 'being', 'broken', 'and', 'replaced', 'with', 'new,', 'stronger', 'ones', '1', '.', 'Quantum', 'cryptography,', 'as', 'one', 'of', 'the', 'latest', 'techniques,', 'promised', 'for', 'the', 'first', 'time', 'a', 'security,', 'which', 'is', 'not', 'based', 'on', '??]",0
quantum cryptography,10,2019.0,False,False,False,False,False,False,False,True,False,3.0,4,1.0,0.0,True,True,False,True,False,0.166666667,0.833333333,"['post-quantum', 'cryptography', 'and', '5g', 'security:', 'tutorial']","['ABSTRACT', 'The', 'Fifth', 'Generation', '(5G)', 'mobile', 'broadband', 'standards', 'make', 'a', 'fundamental', 'shift', 'in', 'cryptography.', 'Prior', 'generations', 'based', 'their', 'security', 'and', 'privacy', 'principally', 'on', 'symmetric', 'key', 'cryptography.', 'The', 'Subscriber', 'Identity', 'Module', '(SIM)', 'and', 'its', 'successors', '??]",-1
optimization problem,1,2012.0,False,False,False,False,False,False,False,True,True,243.0,18,1.0,0.0,False,True,True,False,False,0.625,0.05,"['a', 'survey', 'on', 'multiobjective', 'evolutionary', 'algorithms', 'for', 'the', 'solution', 'of', 'the', 'portfolio', 'optimization', 'problem', 'and', 'other', 'finance', 'and', 'economics', 'applications']","['The', 'coinciding', 'development', 'of', 'multiobjective', 'evolutionary', 'algorithms', '(MOEAs)', 'and', 'the', 'emergence', 'of', 'complex', 'problem', 'formulation', 'in', 'the', 'finance', 'and', 'economics', 'areas', 'has', 'led', 'to', 'a', 'mutual', 'interest', 'from', 'both', 'research', 'communities.', 'Since', 'the', '1990s,', 'an', 'increasing', 'number', 'of', '??]",-1
optimization problem,2,2000.0,True,False,False,False,False,False,True,False,False,363.0,8,0.5,0.5,False,True,True,False,False,0.555555556,0.222222222,"['[pdf][pdf]', 'a', 'survey', 'of', 'multiobjective', 'optimization', 'in', 'engineering', 'design']","['??, 'Therefore,', 'it', 'is', 'natural', 'to', 'look', 'at', 'the', 'engineering', 'design', 'problem', 'as', 'a', 'multiobjective', 'optimization', 'problem.', 'This', 'report', 'summarizes', 'a', 'survey', 'of', 'techniques', 'to', 'conduct', 'multiobjective', 'optimization', 'in', 'an', 'engineering', 'design', 'context', '??]",-1
optimization problem,3,1984.0,True,False,False,True,False,False,False,True,False,86.0,10,1.0,0.5,True,True,True,False,False,0.416666667,0.083333333,"['a', 'survey', 'on', 'the', 'global', 'optimization', 'problem:', 'general', 'theory', 'and', 'computational', 'approaches']","['Several', 'different', 'approaches', 'have', 'been', 'suggested', 'for', 'the', 'numerical', 'solution', 'of', 'the', 'global', 'optimization', 'problem:', 'space', 'covering', 'methods,', 'trajectory', 'methods,', 'random', 'sampling,', 'random', 'search', 'and', 'methods', 'based', 'on', 'a', 'stochastic', 'model', 'of', 'the', 'objective', 'function', 'are', '??]",-1
optimization problem,4,2005.0,True,False,False,False,False,True,False,False,False,2596.0,5,0.5,0.5,True,True,True,False,False,0.333333333,0.833333333,"['ant', 'colony', 'optimization', 'theory:', 'a', 'survey']","['??, 'With', 'this', 'article', 'we', 'provide', 'a', 'survey', 'on', 'theoretical', 'results', 'on', 'ant', 'colony', 'optimization', '??, 'In', 'general,', 'the', 'ACO', 'approach', 'attempts', 'to', 'solve', 'an', 'optimization', 'problem', 'by', 'repeating', 'the', 'following', 'two', 'steps:', '??, 'candidate', 'solutions', 'are', 'constructed', 'using', 'a', 'pheromone', 'model,', 'that', 'is,', 'a', '??]",-1
optimization problem,5,2013.0,True,False,False,False,False,False,True,False,False,1254.0,4,0.5,0.0,False,True,True,False,False,0.6,0.2,"['a', 'survey', 'on', 'optimization', 'metaheuristics']","['??, 'Advanced.', 'Elsevier.', 'Information', 'Sciences.', 'Volume', '237,', '10', 'July', '2013,', 'Pages', '82-117.', 'Information', 'Sciences.', 'A', 'survey', 'on', 'optimization', 'metaheuristics.', 'Author', 'links', 'open', 'overlay', 'panelIlhemBoussa?d', 'a', 'JulienLepagnot', 'b', 'PatrickSiarry', 'b.', 'Show', 'more.']",-1
optimization problem,6,2013.0,True,False,False,True,False,False,False,False,False,809.0,6,0.5,0.5,True,True,True,False,False,0.441372063,0.571428571,"['multidisciplinary', 'design', 'optimization:', 'a', 'survey', 'of', 'architectures']","['??, 'This', 'paper', 'provides', 'a', 'survey', 'of', 'all', 'the', 'architectures', 'that', 'have', 'been', 'presented', 'in', 'the', 'literature', 'so', 'far.', 'All', 'architectures', 'are', 'explained', 'in', 'detail', 'using', 'a', 'unified', 'description', 'that', 'includes', 'optimization', 'problem', 'statements,', 'diagrams,', 'and', 'detailed', 'algorithms', '??]",-1
optimization problem,7,1979.0,False,False,False,False,False,False,False,False,False,298.0,11,1.0,0.0,True,True,True,False,False,0.307692308,0.076923077,"['a', 'survey', 'of', 'multicriteria', 'optimization', 'or', 'the', 'vector', 'maximum', 'problem,', 'part', 'i:', '1776??960']","['In', 'this', 'survey,', 'the', 'history', 'of', 'the', 'subject', 'from', '1776', 'until', '1960', 'is', 'presented.', 'A', 'brief', 'biographical', 'sketch', 'of', 'Vilfredo', 'Pareto', 'is', 'given', 'first.', 'Then,', 'the', 'more', 'or', 'less', 'simultaneous', 'development', 'of', 'the', 'concepts', 'of', 'utility,', 'preference,', 'and', 'welfare', 'theory', 'follows,', 'with', 'results', '??]",-1
optimization problem,8,2004.0,True,False,False,False,False,False,True,False,False,334.0,8,1.0,0.0,True,True,True,False,False,0.441372063,0.4,"['inverse', 'combinatorial', 'optimization:', 'a', 'survey', 'on', 'problems,', 'methods,', 'and', 'results']","['??, 'Burton', 'and', 'Toint', '(1992a)', 'first', 'investigated', 'an', 'inverse', 'shortest', 'paths', 'problem', 'in', '1992', '??, 'The', 'notion', 'of', '??nverse', 'optimization??, 'is', 'always', 'similar,', 'but', 'not', 'the', 'same', '??, 'first', 'proposes', 'a', 'uniform', 'terminology', 'for', 'the', 'numerous', 'variants', 'of', '??nverse', 'problems??, 'in', 'Section', '2.', 'Then', 'a', 'survey', 'on', 'the', '??]",-1
optimization problem,9,1994.0,False,False,False,False,False,False,False,True,False,411.0,4,1.0,0.5,True,True,True,False,False,0.333333333,0.833333333,"['multi??bjective', 'combinatorial', 'optimization', 'problems:', 'a', 'survey']","['??, 'developed', 'for', 'single-criterion', 'combinatorid', 'optimization', 'problems', 'and', 'a', 'knowledge', 'of', 'these', 'methods', 'is', 'sometimes', 'a', 'prerequisite', 'to', 'the', 'understanding', 'of', 'the', 'present', 'survey.', 'Good', 'references', 'are', 'the', 'books', '[', '16,5,', '14,', '131.', 'Some', 'books', 'focus', 'on', 'a', 'particular', 'problem,', 'eg', 'Lawler', 'et', '??]",-1
optimization problem,10,2009.0,False,False,False,False,False,False,False,True,True,48.0,14,1.0,0.0,False,True,True,False,False,0.53125,0.0625,"['a', 'survey', 'of', 'research', 'on', 'the', 'application-layer', 'traffic', 'optimization', 'problem', 'and', 'the', 'need', 'for', 'layer', 'cooperation']","['A', 'significant', 'part', 'of', 'Internet', 'traffic', 'today', 'is', 'generated', 'by', 'peer-to-peer', 'applications,', 'used', 'traditionally', 'for', 'file', 'sharing,', 'and', 'more', 'recently', 'for', 'real-time', 'communications', 'and', 'live', 'media', 'streaming.', 'Such', 'applications', 'discover', 'a', 'route', 'to', 'each', 'other', 'through', 'an', 'overlay', 'network', 'with', '??]",0
optimization problem,1,2015.0,False,False,False,False,False,False,False,False,False,488.0,5,0.5,0.5,False,True,False,True,False,0.333333333,0.833333333,"['particle', 'swarm', 'optimization', '(pso).', 'a', 'tutorial']","['??, 'potential', 'of', 'using', 'particle', 'swarm', 'optimization', 'in', 'chemometrics,', 'through', 'providing', 'a', 'tutorial', 'introduction', 'to', '??, 'by', 'the', 'vector', 'of', 'coordinates', 'x,', 'represents', 'the', 'candidate', 'solutions', 'of', 'the', 'problems,', 'x', 'opt', '??, 'schools,', 'in', 'PSO', 'the', 'set', 'of', 'candidate', 'solutions', 'to', 'the', 'optimization', 'problem', 'is', 'defined', '??]",-1
optimization problem,2,2006.0,True,False,False,False,False,False,True,False,False,3291.0,6,0.5,0.0,True,True,False,True,False,0.142857143,0.857142857,"['multi-objective', 'optimization', 'using', 'genetic', 'algorithms:', 'a', 'tutorial']","['??, 'Multi-objective', 'formulations', 'are', 'realistic', 'models', 'for', 'many', 'complex', 'engineering', 'optimization', 'problems', '??, 'A', 'reasonable', 'solution', 'to', 'a', 'multi-objective', 'problem', 'is', 'to', 'investigate', 'a', 'set', 'of', '??, 'is', 'presented', 'describing', 'genetic', 'algorithms', '(GA)', 'developed', 'specifically', 'for', 'problems', 'with', 'multiple', '??]",-1
optimization problem,3,2008.130358,True,False,False,False,False,False,True,False,False,14.0,4,0.5,0.5,True,True,False,True,False,0.441372063,0.8,"['particle', 'swarm', 'optimization:', 'a', 'tutorial']","['??, 'example', 'is', 'illustrated', 'to', 'show', 'how', 'the', 'particles', 'are', 'moved', 'in', 'a', 'convex', 'optimization', 'problem', '??, 'example', 'is', 'illustrated', 'to', 'show', 'how', 'the', 'PSO', 'trapped', 'in', 'a', 'local', 'minima', 'problem', '??, 'parameters', 'in', 'one-dimensional', 'and', 'two-dimensional', 'spaces', 'to', 'solve', 'machine', 'learning', 'problems', '??]",-1
optimization problem,4,2001.0,True,False,False,True,False,False,False,False,False,398.0,7,0.5,0.5,True,True,False,True,False,0.5,0.875,"['experimental', 'evaluation', 'of', 'heuristic', 'optimization', 'algorithms:', 'a', 'tutorial']","['??, 'Algorithms:', 'A', 'Tutorial', '??, 'Abstract', 'Heuristic', 'optimization', 'algorithms', 'seek', 'good', 'feasible', 'solutions', 'to', 'optimization', 'problems', 'in', 'circumstances', 'where', 'the', 'complexities', 'of', 'the', 'problem', 'or', 'the', 'limited', 'time', 'available', 'for', 'solution', 'do', 'not', 'allow', 'exact', 'solution', '??]",-1
optimization problem,5,2017.0,True,False,False,False,True,False,False,False,False,28.0,7,0.5,0.5,True,True,False,True,False,0.441372063,0.875,"['transcription', 'methods', 'for', 'trajectory', 'optimization:', 'a', 'beginners', 'tutorial']","['??, 'of', 'transcription', 'methods', '(shooting', '&', 'simultaneous)', 'that', 'are', 'used', 'to', 'convert', 'the', 'trajectory', 'optimization', 'problem', 'into', 'a', 'general', 'constrained', 'optimization', 'form', '??, 'There', 'are', 'three', 'types', 'of', 'algorithms', 'for', 'solving', 'optimal', 'control', 'problems[4]:', '??, 'Dynamic', 'Programming:', 'Solve', 'Hamilton', '??]",-1
optimization problem,6,2009.0,True,False,False,False,False,False,True,False,False,93.0,5,0.5,0.0,True,True,False,True,False,0.441372063,0.833333333,"['[pdf][pdf]', 'particle', 'swarm', 'optimization:', 'a', 'tutorial']","['??, '1', 'Introduction', 'Particle', 'Swarm', 'Optimization', '(PSO)', 'is', 'a', 'technique', 'used', 'to', 'explore', 'the', 'search', 'space', 'of', 'a', 'given', 'problem', 'to', 'find', 'the', 'settings', '??, 'This', 'short', 'tutorial', 'first', 'discusses', 'optimization', 'in', 'general', 'terms,', 'then', 'describes', 'the', 'basics', 'of', 'the', 'particle', 'swarm', 'optimization', 'algorithm', '??]",-1
optimization problem,7,2007.0,True,False,False,True,False,False,False,True,False,51.0,7,1.5,0.0,False,True,False,True,False,0.2,0.9,"['[pdf][pdf]', 'solving', 'optimization', 'problems', 'using', 'the', 'matlab', 'optimization', 'toolbox-a', 'tutorial']","['The', 'function', 'f:', 'Rn??, 'R', 'is', 'called', 'the', 'objective', 'function', 'and', 'the', 'set', 'M??, 'Rn', 'is', 'the', 'feasible', 'set', 'of', '(O).', 'Based', 'on', 'the', 'description', 'of', 'the', 'function', 'f', 'and', 'the', 'feasible', 'set', 'M,', 'the', 'problem', '(O)', 'can', 'be', 'classified', 'as', 'linear,', 'quadratic,', 'non-linear,', 'semi-infinite,', 'semi-definite,', 'multiple-objective', '??]",-1
optimization problem,8,2004.0,True,False,False,True,False,False,False,False,False,132.0,4,0.5,0.0,False,True,False,True,False,0.8,0.2,"['a', 'tutorial', 'on', 'convex', 'optimization']","['??, 'problems,', 'so', 'that', 'the', 'reader', 'can', 'more', 'readily', 'recognize', 'and', 'formulate', 'engineering', 'problems', 'using', 'modern', '??, 'tutorial', 'coincides', 'with', 'the', 'publication', 'of', 'the', 'new', 'book', 'on', 'convex', 'optimization,', 'by', 'Boyd', '??, 'used', 'immediately', 'by', 'the', 'audience', 'both', 'for', 'self-stndy', 'and', 'to', 'solve', 'real', 'problem', '??]",-1
optimization problem,9,1993.0,True,False,False,False,False,False,True,False,False,664.0,5,0.5,0.0,False,True,False,True,False,0.441372063,0.463515633,"['[pdf][pdf]', 'robust', 'control', 'and', 'h??optimization??utorial', 'paper']","['??, 'The', 'space', 'plays', 'an', 'important', 'role', 'in', 'the', 'deeper', 'mathematics', 'needed', 'to', 'solve', 'K-optimal', 'control', 'problems.', 'This', 'paper', 'presents', 'a', 'tutorial', 'exposition', 'of', 'the', 'subject', '??, 'In', 'Section', '2', 'we', 'use', ""Zames'"", 'original', 'minimum-sensitivity', 'problem', 'to', 'introduce', '~?-optimization', '??]",-1
optimization problem,10,2004.0,True,False,False,False,False,False,True,False,False,766.0,5,0.5,0.0,False,True,False,True,False,0.833333333,0.166666667,"['a', 'tutorial', 'on', 'evolutionary', 'multiobjective', 'optimization']","['??, 'particular,', 'they', 'possess', 'several', 'characteristics', 'that', 'are', 'desirable', 'for', 'problems', 'involving', 'i)', 'multiple', '??, 'algorithmic', 'variants', 'have', 'been', 'proposed', 'and', 'applied', 'to', 'various', 'problem', 'domains', 'since', '??, 'Section', '1.2', 'summarizes', 'basic', 'principles', 'of', 'multiob-', 'jective', 'optimization', 'and', 'evolutionary', '??]",-1
semi-supervised learning,1,2005.0,True,False,False,True,False,False,False,True,True,4364.0,2,1.0,0.5,False,True,True,False,False,0.125,0.75,"['semi-supervised', 'learning', 'literature', 'survey']","['We', 'review', 'some', 'of', 'the', 'literature', 'on', 'semi-supervised', 'learning', 'in', 'this', 'paper.', 'Traditional', 'classifiers', 'need', 'labeled', 'data', '(feature/label', 'pairs)', 'to', 'train.', 'Labeled', 'instances', 'however', 'are', 'often', 'difficult,', 'expensive,', 'or', 'time', 'consuming', 'to', 'obtain,', 'as', 'they', 'require', 'the', 'efforts', 'of', '??]",1
semi-supervised learning,2,2008.0,False,False,False,False,False,False,False,True,True,68.0,4,1.0,0.0,False,True,True,False,False,0.583333333,0.166666667,"['a', 'survey', 'of', 'semi-supervised', 'learning', 'methods']","['In', 'traditional', 'machine', 'learning', 'approaches', 'to', 'classification,', 'one', 'uses', 'only', 'a', 'labelled', 'set', 'to', 'train', 'the', 'classifier.', 'Labelled', 'instances', 'however', 'are', 'often', 'difficult,', 'expensive,', 'or', 'time', 'consuming', 'to', 'obtain,', 'as', 'they', 'require', 'the', 'efforts', 'of', 'experienced', 'human', 'annotators', '??]",1
semi-supervised learning,3,2020.0,False,True,False,False,False,True,False,True,True,155.0,4,1.0,0.0,False,True,True,False,False,0.75,0.333333333,"['[html][html]', 'a', 'survey', 'on', 'semi-supervised', 'learning']","['Semi-supervised', 'learning', 'is', 'the', 'branch', 'of', 'machine', 'learning', 'concerned', 'with', 'using', 'labelled', 'as', 'well', 'as', 'unlabelled', 'data', 'to', 'perform', 'certain', 'learning', 'tasks.', 'Conceptually', 'situated', 'between', 'supervised', 'and', 'unsupervised', 'learning,', 'it', 'permits', 'harnessing', 'the', 'large', 'amounts', 'of', '??]",1
semi-supervised learning,4,2014.0,True,False,False,False,True,False,False,True,True,44.0,4,1.0,0.0,False,True,True,False,False,0.583333333,0.166666667,"['a', 'survey', 'on', 'semi-supervised', 'learning', 'techniques']","['Semisupervised', 'learning', 'is', 'a', 'learning', 'standard', 'which', 'deals', 'with', 'the', 'study', 'of', 'how', 'computers', 'and', 'natural', 'systems', 'such', 'as', 'human', 'beings', 'acquire', 'knowledge', 'in', 'the', 'presence', 'of', 'both', 'labeled', 'and', 'unlabeled', 'data.', 'Semisupervised', 'learning', 'based', 'methods', 'are', 'preferred', '??]",1
semi-supervised learning,5,2017.0,False,False,False,False,False,False,False,False,False,247.0,6,0.5,0.5,False,True,True,False,False,0.428571429,0.142857143,"['a', 'survey', 'on', 'semi-supervised', 'feature', 'selection', 'methods']","['??, 'The', 'first', 'perspective', 'is', 'based', 'on', 'the', 'basic', 'taxonomy', 'of', 'feature', 'selection', 'methods', 'and', 'the', 'second', 'one', 'is', 'based', 'on', 'the', 'taxonomy', 'of', 'semi-supervised', 'learning', 'methods.', 'This', 'survey', 'can', 'be', 'helpful', 'for', 'a', 'researcher', 'to', 'obtain', 'a', 'deep', 'background', 'in', 'semi-supervised', 'feature', 'selection', '??]",1
semi-supervised learning,6,2016.0,True,False,False,False,False,False,True,True,True,69.0,10,1.0,0.0,False,True,True,False,False,0.875,0.083333333,"['a', 'survey', 'and', 'comparative', 'study', 'of', 'tweet', 'sentiment', 'analysis', 'via', 'semi-supervised', 'learning']","['Twitter', 'is', 'a', 'microblogging', 'platform', 'in', 'which', 'users', 'can', 'post', 'status', 'messages,', 'called', '??weets,??, 'to', 'their', 'friends.', 'It', 'has', 'provided', 'an', 'enormous', 'dataset', 'of', 'the', 'so-called', 'sentiments,', 'whose', 'classification', 'can', 'take', 'place', 'through', 'supervised', 'learning.', 'To', 'build', 'supervised', 'learning', '??]",0
semi-supervised learning,7,2004.0,True,False,False,True,False,False,False,False,False,390.0,7,0.5,0.0,True,True,True,False,False,0.375,0.875,"['[pdf][pdf]', 'unsupervised', 'and', 'semi-supervised', 'clustering:', 'a', 'brief', 'survey']","['Clustering', '(or', 'cluster', 'analysis)', 'aims', 'to', 'organize', 'a', 'collection', 'of', 'data', 'items', 'into', 'clusters,', 'such', 'that', 'items', 'within', 'a', 'cluster', 'are', 'more', '??imilar??, 'to', 'each', 'other', 'than', 'they', 'are', 'to', 'items', 'in', 'the', 'other', 'clusters.', 'This', 'notion', 'of', 'similarity', 'can', 'be', 'expressed', 'in', 'very', 'different', 'ways,', 'according', 'to', 'the', '??]",0
semi-supervised learning,8,2019.0,True,False,False,False,True,False,False,True,False,8.0,7,1.0,0.0,True,True,True,False,False,0.222222222,0.555555556,"['improvability', 'through', 'semi-supervised', 'learning:', 'a', 'survey', 'of', 'theoretical', 'results']","['Semi-supervised', 'learning', 'is', 'a', 'setting', 'in', 'which', 'one', 'has', 'labeled', 'and', 'unlabeled', 'data', 'available.', 'In', 'this', 'survey', 'we', 'explore', 'different', 'types', 'of', 'theoretical', 'results', 'when', 'one', 'uses', 'unlabeled', 'data', 'in', 'classification', 'and', 'regression', 'tasks.', 'Most', 'methods', 'that', 'use', 'unlabeled', 'data', '??]",0
semi-supervised learning,9,2020.0,True,False,False,False,True,False,False,True,True,6.0,4,1.0,0.0,False,True,True,False,False,0.75,0.166666667,"['a', 'survey', 'towards', 'federated', 'semi-supervised', 'learning']","['The', 'success', 'of', 'Artificial', 'Intelligence', '(AI)', 'should', 'be', 'largely', 'attributed', 'to', 'the', 'accessibility', 'of', 'abundant', 'data.', 'However,', 'this', 'is', 'not', 'exactly', 'the', 'case', 'in', 'reality,', 'where', 'it', 'is', 'common', 'for', 'developers', 'in', 'industry', 'to', 'face', 'insufficient,', 'incomplete', 'and', 'isolated', 'data.', 'Consequently', '??]",0
semi-supervised learning,10,2019.0,True,False,False,False,True,False,False,False,False,224.0,11,1.0,0.0,True,True,True,False,False,0.615384615,0.153846154,"['not-so-supervised:', 'a', 'survey', 'of', 'semi-supervised,', 'multi-instance,', 'and', 'transfer', 'learning', 'in', 'medical', 'image', 'analysis']","['Abstract', 'Machine', 'learning', '(ML)', 'algorithms', 'have', 'made', 'a', 'tremendous', 'impact', 'in', 'the', 'field', 'of', 'medical', 'imaging.', 'While', 'medical', 'imaging', 'datasets', 'have', 'been', 'growing', 'in', 'size,', 'a', 'challenge', 'for', 'supervised', 'ML', 'algorithms', 'that', 'is', 'frequently', 'mentioned', 'is', 'the', 'lack', 'of', 'annotated', 'data.', 'As', 'a', '??]",-1
